  6.7887540E+00  7.7713417E+00  8.3265739E+00  8.4295809E+00  8.4367470E+00  2.1892891E+02  8.4430242E+00  8.4405322E+00  8.3260547E+00  7.7715785E+00  6.7888437E+00  6.1333794E-01
  7.1728138E+00  8.1503237E+00  8.7043584E+00  8.8069684E+00  8.8143310E+00  2.2968176E+02  8.8207046E+00  8.8181000E+00  8.7038347E+00  8.1505624E+00  7.1729050E+00  6.5246528E-01
  7.5691048E+00  8.5415259E+00  9.0944169E+00  9.1965845E+00  9.2041913E+00  2.4072270E+02  9.2106622E+00  9.2078981E+00  9.0938889E+00  8.5417664E+00  7.5691976E+00  6.9399103E-01
  7.9778146E+00  8.9451310E+00  9.4969359E+00  9.5986116E+00  9.6065142E+00  2.5205123E+02  9.6130831E+00  9.6101091E+00  9.4964034E+00  8.9453733E+00  7.9779087E+00  7.3804509E-01
  8.3991262E+00  9.3613176E+00  9.9120975E+00  1.0013228E+01  1.0021482E+01  2.6366669E+02  1.0028150E+01  1.0024911E+01  9.9115605E+00  9.3615617E+00  8.3992217E+00  7.8476360E-01
  8.8332188E+00  9.7902598E+00  1.0340080E+01  1.0440607E+01  1.0449272E+01  2.7556823E+02  1.0456040E+01  1.0452478E+01  1.0339538E+01  9.7905055E+00  8.8333157E+00  8.3428922E-01
  9.2802670E+00  1.0232127E+01  1.0781056E+01  1.0880919E+01  1.0890059E+01  2.8775479E+02  1.0896927E+01  1.0892978E+01  1.0780510E+01  1.0232374E+01  9.2803651E+00  8.8677136E-01
  9.7404406E+00  1.0687083E+01  1.1235196E+01  1.1334326E+01  1.1344010E+01  3.0022514E+02  1.1350980E+01  1.1346577E+01  1.1234645E+01  1.0687332E+01  9.7405399E+00  9.4236654E-01
  1.0213905E+01  1.1155289E+01  1.1702664E+01  1.1800989E+01  1.1811292E+01  3.1297786E+02  1.1818364E+01  1.1813433E+01  1.1702108E+01  1.1155539E+01  1.0214005E+01  1.0012386E+00
  1.0700820E+01  1.1636897E+01  1.2183618E+01  1.2281060E+01  1.2292062E+01  3.2601135E+02  1.2299237E+01  1.2293700E+01  1.2183058E+01  1.1637148E+01  1.0700921E+01  1.0635592E+00
  1.1201340E+01  1.2132056E+01  1.2678213E+01  1.2774689E+01  1.2786475E+01  3.3932382E+02  1.2793754E+01  1.2787526E+01  1.2677648E+01  1.2132309E+01  1.1201443E+01  1.1295077E+00
  1.1715616E+01  1.2640910E+01  1.3186598E+01  1.3282018E+01  1.3294679E+01  3.5291328E+02  1.3302064E+01  1.3295054E+01  1.3186028E+01  1.2641164E+01  1.1715720E+01  1.1992722E+00
  1.2243792E+01  1.3163595E+01  1.3708916E+01  1.3803184E+01  1.3816818E+01  3.6677760E+02  1.3824309E+01  1.3816421E+01  1.3708341E+01  1.3163851E+01  1.2243896E+01  1.2730491E+00
  1.2786005E+01  1.3700244E+01  1.4245304E+01  1.4338318E+01  1.4353030E+01  3.8091444E+02  1.4360628E+01  1.4351758E+01  1.4244725E+01  1.3700500E+01  1.2786111E+01  1.3510442E+00
  1.3342389E+01  1.4250979E+01  1.4795896E+01  1.4887544E+01  1.4903446E+01  3.9532130E+02  1.4911152E+01  1.4901190E+01  1.4795312E+01  1.4251237E+01  1.3342496E+01  1.4334725E+00
  1.3913071E+01  1.4815921E+01  1.5360816E+01  1.5450981E+01  1.5468193E+01  4.0999549E+02  1.5476008E+01  1.5464834E+01  1.5360228E+01  1.4816180E+01  1.3913178E+01  1.5205589E+00
  1.4498170E+01  1.5395181E+01  1.5940185E+01  1.6028740E+01  1.6047390E+01  4.2493417E+02  1.6055315E+01  1.6042803E+01  1.5939592E+01  1.5395441E+01  1.4498278E+01  1.6125385E+00
  1.5097801E+01  1.5988865E+01  1.6534117E+01  1.6620927E+01  1.6641151E+01  4.4013432E+02  1.6649187E+01  1.6635202E+01  1.6533518E+01  1.5989126E+01  1.5097910E+01  1.7096570E+00
  1.5712072E+01  1.6597070E+01  1.7142717E+01  1.7227639E+01  1.7249583E+01  4.5559276E+02  1.7257731E+01  1.7242129E+01  1.7142114E+01  1.6597332E+01  1.5712182E+01  1.8121715E+00
  1.6341085E+01  1.7219888E+01  1.7766088E+01  1.7848969E+01  1.7872787E+01  4.7130613E+02  1.7881048E+01  1.7863675E+01  1.7765479E+01  1.7220151E+01  1.6341195E+01  1.9203503E+00
  1.6984933E+01  1.7857404E+01  1.8404322E+01  1.8484998E+01  1.8510856E+01  4.8727093E+02  1.8519231E+01  1.8499924E+01  1.8403709E+01  1.7857667E+01  1.6985044E+01  2.0344740E+00
  1.7643704E+01  1.8509693E+01  1.9057508E+01  1.9135806E+01  1.9163878E+01  5.0348349E+02  1.9172368E+01  1.9150953E+01  1.9056890E+01  1.8509958E+01  1.7643816E+01  2.1548356E+00
  7.8348659E-01  1.7942677E+00  2.3564063E+00  2.4623537E+00  2.4672042E+00  4.5677003E+01  2.4721342E+00  2.4708083E+00  2.3558785E+00  1.7944432E+00  7.8351490E-01  1.4296569E-01
  9.2991760E-01  1.9354580E+00  2.4958613E+00  2.6018371E+00  2.6064313E+00  4.9695583E+01  2.6114570E+00  2.6104653E+00  2.4953314E+00  1.9356386E+00  9.2995057E-01  1.5091173E-01
  1.0826670E+00  2.0830223E+00  2.6417104E+00  2.7477110E+00  2.7520560E+00  5.3925257E+01  2.7571779E+00  2.7565138E+00  2.6411782E+00  2.0832079E+00  1.0827044E+00  1.5943705E-01
  1.2419199E+00  2.2371433E+00  2.7941359E+00  2.9001573E+00  2.9042608E+00  5.8368585E+01  2.9094792E+00  2.9091357E+00  2.7936014E+00  2.2373336E+00  1.2419616E+00  1.6857694E-01
  1.4078611E+00  2.3980029E+00  2.9533199E+00  3.0593572E+00  3.0632274E+00  6.3027965E+01  3.0685429E+00  3.0685124E+00  2.9527829E+00  2.3981977E+00  1.4079068E+00  1.7836864E-01
  1.5806741E+00  2.5657825E+00  3.1194437E+00  3.2254913E+00  3.2291372E+00  6.7905634E+01  3.2345502E+00  3.2348246E+00  3.1189040E+00  2.5659816E+00  1.5807237E+00  1.8885136E-01
  1.7605421E+00  2.7406623E+00  3.2926879E+00  3.3987394E+00  3.4021706E+00  7.3003668E+01  3.4076816E+00  3.4082519E+00  3.2921454E+00  2.7408656E+00  1.7605953E+00  2.0006643E-01
  1.9476467E+00  2.9228218E+00  3.4732321E+00  3.5792801E+00  3.5825069E+00  7.8323981E+01  3.5881165E+00  3.5889732E+00  3.4726866E+00  2.9230290E+00  1.9477034E+00  2.1205736E-01
  2.1421686E+00  3.1124391E+00  3.6612548E+00  3.7672912E+00  3.7703248E+00  8.3868325E+01  3.7760335E+00  3.7771660E+00  3.6607062E+00  3.1126501E+00  2.1422287E+00  2.2486995E-01
  2.3442872E+00  3.3096911E+00  3.8569333E+00  3.9629488E+00  3.9658014E+00  8.9638292E+01  3.9716097E+00  3.9730068E+00  3.8563815E+00  3.3099057E+00  2.3443504E+00  2.3855241E-01
  2.5541804E+00  3.5147531E+00  4.0604436E+00  4.1664278E+00  4.1691126E+00  9.5635309E+01  4.1750212E+00  4.1766704E+00  4.0598885E+00  3.5149712E+00  2.5542467E+00  2.5315541E-01
  2.7720244E+00  3.7277990E+00  4.2719602E+00  4.3779015E+00  4.3804328E+00  1.0186064E+02  4.3864423E+00  4.3883300E+00  4.2714017E+00  3.7280204E+00  2.7720936E+00  2.6873228E-01
  2.9979939E+00  3.9490006E+00  4.4916559E+00  4.5975413E+00  4.5999347E+00  1.0831539E+02  4.6060458E+00  4.6081573E+00  4.4910938E+00  3.9492252E+00  2.9980658E+00  2.8533905E-01
  3.2322614E+00  4.1785281E+00  4.7197016E+00  4.8255169E+00  4.8277893E+00  1.1500049E+02  4.8340026E+00  4.8363218E+00  4.7191359E+00  4.1787557E+00  3.2323360E+00  3.0303460E-01
  3.4749976E+00  4.4165494E+00  4.9562664E+00  5.0619957E+00  5.0641654E+00  1.2191673E+02  5.0704816E+00  5.0729912E+00  4.9556969E+00  4.4167799E+00  3.4750747E+00  3.2188078E-01
  3.7263709E+00  4.6632302E+00  5.2015171E+00  5.3071430E+00  5.3092299E+00  1.2906470E+02  5.3156498E+00  5.3183306E+00  5.2009439E+00  4.6634634E+00  3.7264504E+00  3.4194254E-01
  3.9865474E+00  4.9187338E+00  5.4556185E+00  5.5611217E+00  5.5631474E+00  1.3644487E+02  5.5696716E+00  5.5725030E+00  5.4550414E+00  4.9189697E+00  3.9866292E+00  3.6328808E-01
  4.2556906E+00  5.1832208E+00  5.7187327E+00  5.8240921E+00  5.8260800E+00  1.4405753E+02  5.8327093E+00  5.8356687E+00  5.7181516E+00  5.1834593E+00  4.2557746E+00  3.8598895E-01
  4.5339615E+00  5.4568494E+00  5.9910193E+00  6.0962118E+00  6.0981872E+00  1.5190278E+02  6.1049224E+00  6.1079855E+00  5.9904341E+00  5.4570903E+00  4.5340476E+00  4.1012022E-01
  4.8215183E+00  5.7397745E+00  6.2726351E+00  6.3776354E+00  6.3796258E+00  1.5998060E+02  6.3864677E+00  6.3896080E+00  6.2720458E+00  5.7400177E+00  4.8216064E+00  4.3576066E-01
  5.1185160E+00  6.0321482E+00  6.5637342E+00  6.6685148E+00  6.6705498E+00  1.6829079E+02  6.6774992E+00  6.6806879E+00  6.5631407E+00  6.0323936E+00  5.1186061E+00  4.6299283E-01
  5.4251069E+00  6.3341192E+00  6.8644673E+00  6.9689982E+00  6.9711100E+00  1.7683299E+02  6.9781677E+00  6.9813737E+00  6.8638696E+00  6.3343667E+00  5.4251987E+00  4.9190329E-01
  5.7414396E+00  6.6458329E+00  7.1749823E+00  7.2792308E+00  7.2814540E+00  1.8560668E+02  7.2886208E+00  7.2918105E+00  7.1743803E+00  6.6460825E+00  5.7415332E+00  5.2258275E-01
  6.0676597E+00  6.9674313E+00  7.4954235E+00  7.5993541E+00  7.6017262E+00  1.9461117E+02  7.6090030E+00  7.6121399E+00  7.4948171E+00  6.9676828E+00  6.0677549E+00  5.5512626E-01
  6.4039089E+00  7.2990524E+00  7.8259316E+00  7.9295060E+00  7.9320672E+00  2.0384565E+02  7.9394550E+00  7.9424998E+00  7.8253209E+00  7.2993058E+00  6.4040057E+00  5.8963336E-01
  6.7503255E+00  7.6408306E+00  8.1666440E+00  8.2698204E+00  8.2726144E+00  2.1330910E+02  8.2801139E+00  8.2830242E+00  8.1660287E+00  7.6410858E+00  6.7504238E+00  6.2620829E-01
  7.1070438E+00  7.9928962E+00  8.5176938E+00  8.6204275E+00  8.6235009E+00  2.2300039E+02  8.6311131E+00  8.6338432E+00  8.5170741E+00  7.9931530E+00  7.1071435E+00  6.6496020E-01
  7.4741941E+00  8.3553752E+00  8.8792107E+00  8.9814529E+00  8.9848561E+00  2.3291821E+02  8.9925820E+00  8.9950827E+00  8.8785864E+00  8.3556337E+00  7.4742952E+00  7.0600332E-01
  7.8519026E+00  8.7283895E+00  9.2513199E+00  9.3530183E+00  9.3568054E+00  2.4306110E+02  9.3646459E+00  9.3668641E+00  9.2506910E+00  8.7286495E+00  7.8520050E+00  7.4945718E-01
  8.2402913E+00  9.1120564E+00  9.6341424E+00  9.7352407E+00  9.7394699E+00  2.5342747E+02  9.7474259E+00  9.7493047E+00  9.6335089E+00  9.1123179E+00  8.2403950E+00  7.9544683E-01
  8.6394777E+00  9.5064886E+00  1.0027795E+01  1.0128233E+01  1.0132966E+01  2.6401554E+02  1.0141039E+01  1.0142517E+01  1.0027157E+01  9.5067514E+00  8.6395826E+00  8.4410309E-01
  9.0495749E+00  9.9117939E+00  1.0432390E+01  1.0532102E+01  1.0537406E+01  2.7482343E+02  1.0545596E+01  1.0546608E+01  1.0431747E+01  9.9120582E+00  9.0496809E+00  8.9556274E-01
  9.4706912E+00  1.0328076E+01  1.0848035E+01  1.0946950E+01  1.0952898E+01  2.8584907E+02  1.0961207E+01  1.0961682E+01  1.0847388E+01  1.0328341E+01  9.4707983E+00  9.4996880E-01
  9.9029302E+00  1.0755432E+01  1.1274833E+01  1.1372877E+01  1.1379545E+01  2.9709029E+02  1.1387973E+01  1.1387835E+01  1.1274181E+01  1.0755698E+01  9.9030383E+00  1.0074708E+00
  1.0346391E+01  1.1193955E+01  1.1712882E+01  1.1809974E+01  1.1817443E+01  3.0854473E+02  1.1825992E+01  1.1825162E+01  1.1712225E+01  1.1194222E+01  1.0346500E+01  1.0682249E+00
  1.0801166E+01  1.1643732E+01  1.2162274E+01  1.2258329E+01  1.2266687E+01  3.2020994E+02  1.2275357E+01  1.2273748E+01  1.2161612E+01  1.1644001E+01  1.0801276E+01  1.1323944E+00
  1.1267345E+01  1.2104846E+01  1.2623098E+01  1.2718023E+01  1.2727364E+01  3.3208329E+02  1.2736157E+01  1.2733675E+01  1.2622431E+01  1.2105116E+01  1.1267456E+01  1.2001499E+00
  1.1745010E+01  1.2577373E+01  1.3095437E+01  1.3189132E+01  1.3199556E+01  3.4416205E+02  1.3208473E+01  1.3205021E+01  1.3094765E+01  1.2577644E+01  1.1745122E+01  1.2716695E+00
  1.2234240E+01  1.3061384E+01  1.3579366E+01  1.3671728E+01  1.3683342E+01  3.5644333E+02  1.3692384E+01  1.3687856E+01  1.3578690E+01  1.3061656E+01  1.2234353E+01  1.3471393E+00
  1.2735108E+01  1.3556944E+01  1.4074959E+01  1.4165875E+01  1.4178792E+01  3.6892414E+02  1.4187960E+01  1.4182244E+01  1.4074277E+01  1.3557217E+01  1.2735221E+01  1.4267536E+00
  1.3247679E+01  1.4064112E+01  1.4582281E+01  1.4671631E+01  1.4685973E+01  3.8160133E+02  1.4695268E+01  1.4688244E+01  1.4581595E+01  1.4064386E+01  1.3247793E+01  1.5107152E+00
  1.3772015E+01  1.4582941E+01  1.5101394E+01  1.5189051E+01  1.5204945E+01  3.9447164E+02  1.5214369E+01  1.5205910E+01  1.5100702E+01  1.4583215E+01  1.3772129E+01  1.5992360E+00
  1.4308171E+01  1.5113477E+01  1.5632352E+01  1.5718179E+01  1.5735763E+01  4.0753171E+02  1.5745317E+01  1.5735287E+01  1.5631655E+01  1.5113752E+01  1.4308286E+01  1.6925369E+00
  1.4856197E+01  1.5655761E+01  1.6175203E+01  1.6259057E+01  1.6278477E+01  4.2077803E+02  1.6288161E+01  1.6276417E+01  1.6174502E+01  1.5656037E+01  1.4856313E+01  1.7908485E+00
  1.5416137E+01  1.6209828E+01  1.6729992E+01  1.6811719E+01  1.6833130E+01  4.3420700E+02  1.6842946E+01  1.6829333E+01  1.6729285E+01  1.6210105E+01  1.5416254E+01  1.8944117E+00
  7.1834212E-01  1.6437759E+00  2.1799644E+00  2.2864821E+00  2.2868073E+00  4.2266907E+01  2.2925459E+00  2.2963938E+00  2.1793455E+00  1.6439643E+00  7.1837251E-01  1.3459681E-01
  8.5136615E-01  1.7720448E+00  2.3066203E+00  2.4131824E+00  2.4132744E+00  4.5899501E+01  2.4191231E+00  2.4232950E+00  2.3059996E+00  1.7722386E+00  8.5140152E-01  1.4182682E-01
  9.8988224E-01  1.9058557E+00  2.4388342E+00  2.5454370E+00  2.5453026E+00  4.9711470E+01  2.5512618E+00  2.5557516E+00  2.4382116E+00  1.9060546E+00  9.8992235E-01  1.4957142E-01
  1.1340377E+00  2.0453534E+00  2.5767510E+00  2.6833901E+00  2.6830365E+00  5.3704336E+01  2.6891067E+00  2.6939080E+00  2.5761261E+00  2.0455572E+00  1.1340823E+00  1.5786117E-01
  1.2839785E+00  2.1906817E+00  2.7205142E+00  2.8271849E+00  2.8266197E+00  5.7879485E+01  2.8328014E+00  2.8379073E+00  2.7198869E+00  2.1908902E+00  1.2840274E+00  1.6672820E-01
  1.4398496E+00  2.3419831E+00  2.8702667E+00  2.9769632E+00  2.9761949E+00  6.2238162E+01  2.9824887E+00  2.9878915E+00  2.8696368E+00  2.3421960E+00  1.4399026E+00  1.7620633E-01
  1.6017947E+00  2.4993988E+00  3.0261498E+00  3.1328657E+00  3.1319034E+00  6.6781475E+01  3.1383099E+00  3.1440013E+00  3.0255172E+00  2.4996160E+00  1.6018515E+00  1.8633112E-01
  1.7699556E+00  2.6630687E+00  3.1883036E+00  3.2950318E+00  3.2938853E+00  7.1510390E+01  3.3004049E+00  3.3063762E+00  3.1876682E+00  2.6632899E+00  1.7700161E+00  1.9713999E-01
  1.9444730E+00  2.8331309E+00  3.3568669E+00  3.4635992E+00  3.4622789E+00  7.6425735E+01  3.4689125E+00  3.4751538E+00  3.3562284E+00  2.8333560E+00  1.9445371E+00  2.0867225E-01
  2.1254858E+00  3.0097221E+00  3.5319766E+00  3.6387040E+00  3.6372215E+00  8.1528199E+01  3.6439695E+00  3.6504703E+00  3.5313350E+00  3.0099508E+00  2.1255531E+00  2.2096920E-01
  2.3131309E+00  3.1929770E+00  3.7137681E+00  3.8204806E+00  3.8188481E+00  8.6818330E+01  3.8257114E+00  3.8324601E+00  3.7131232E+00  3.1932092E+00  2.3132014E+00  2.3407422E-01
  2.5075435E+00  3.3830284E+00  3.9023749E+00  4.0090612E+00  4.0072923E+00  9.2296541E+01  4.0142715E+00  4.0212557E+00  3.9017266E+00  3.3832640E+00  2.5076171E+00  2.4803287E-01
  2.7088568E+00  3.5800072E+00  4.0979286E+00  4.2045764E+00  4.2026857E+00  9.7963102E+01  4.2097815E+00  4.2169874E+00  4.0972768E+00  3.5802459E+00  2.7089333E+00  2.6289297E-01
  2.9172017E+00  3.7840419E+00  4.3005587E+00  4.4071543E+00  4.4051575E+00  1.0381815E+02  4.4123708E+00  4.4197836E+00  4.2999033E+00  3.7842836E+00  2.9172809E+00  2.7870468E-01
  3.1327069E+00  3.9952588E+00  4.5103926E+00  4.6169209E+00  4.6148351E+00  1.0986168E+02  4.6221666E+00  4.6297703E+00  4.5097335E+00  3.9955035E+00  3.1327887E+00  2.9552062E-01
  3.3554988E+00  4.2137819E+00  4.7275551E+00  4.8339997E+00  4.8318435E+00  1.1609356E+02  4.8392939E+00  4.8470708E+00  4.7268922E+00  4.2140292E+00  3.3555831E+00  3.1339599E-01
  3.5857012E+00  4.4397323E+00  4.9521689E+00  5.0585116E+00  5.0563050E+00  1.2251351E+02  5.0638753E+00  5.0718064E+00  4.9515022E+00  4.4399823E+00  3.5857878E+00  3.3238863E-01
  3.8234352E+00  4.6732287E+00  5.1843540E+00  5.2905749E+00  5.2883397E+00  1.2912112E+02  5.2960307E+00  5.3040952E+00  5.1836833E+00  4.6734812E+00  3.8235241E+00  3.5255917E-01
  4.0688194E+00  4.9143870E+00  5.4242276E+00  5.5303051E+00  5.5280647E+00  1.3591585E+02  5.5358773E+00  5.5440529E+00  5.4235528E+00  4.9146417E+00  4.0689104E+00  3.7397114E-01
  4.3219693E+00  5.1633198E+00  5.6719042E+00  5.7778148E+00  5.7755945E+00  1.4289703E+02  5.7835295E+00  5.7917920E+00  5.6712253E+00  5.1635768E+00  4.3220624E+00  3.9669106E-01
  4.5829976E+00  5.4201371E+00  5.9274954E+00  6.0332135E+00  6.0310407E+00  1.5006385E+02  6.0390991E+00  6.0474220E+00  5.9268123E+00  5.4203962E+00  4.5830926E+00  4.2078859E-01
  4.8520137E+00  5.6849454E+00  6.1911097E+00  6.2966074E+00  6.2945116E+00  1.5741537E+02  6.3026943E+00  6.3110494E+00  6.1904223E+00  5.6852065E+00  4.8521106E+00  4.4633666E-01
  5.1291241E+00  5.9578479E+00  6.4628525E+00  6.5680996E+00  6.5661127E+00  1.6495053E+02  6.5744206E+00  6.5827771E+00  6.4621608E+00  5.9581110E+00  5.1292227E+00  4.7341160E-01
  5.4144316E+00  6.2389446E+00  6.7428258E+00  6.8477897E+00  6.8459458E+00  1.7266813E+02  6.8543800E+00  6.8627048E+00  6.7421296E+00  6.2392095E+00  5.4145319E+00  5.0209326E-01
  5.7080360E+00  6.5283316E+00  7.0311282E+00  7.1357737E+00  7.1341098E+00  1.8056685E+02  7.1426712E+00  7.1509285E+00  7.0304277E+00  6.5285983E+00  5.7081379E+00  5.3246517E-01
  6.0100333E+00  6.8261017E+00  7.3278551E+00  7.4321439E+00  7.4306996E+00  1.8864525E+02  7.4393893E+00  7.4475407E+00  7.3271500E+00  6.8263700E+00  6.0101366E+00  5.6461468E-01
  6.3205157E+00  7.1323435E+00  7.6330979E+00  7.7369890E+00  7.7358069E+00  1.9690177E+02  7.7446258E+00  7.7526299E+00  7.6323883E+00  7.1326134E+00  6.3206205E+00  5.9863311E-01
  6.6395721E+00  7.4471421E+00  7.9469446E+00  8.0503936E+00  8.0495195E+00  2.0533470E+02  8.0584687E+00  8.0662810E+00  7.9462304E+00  7.4474134E+00  6.6396782E+00  6.3461594E-01
  6.9672872E+00  7.7705783E+00  8.2694791E+00  8.3724384E+00  8.3719213E+00  2.1394226E+02  8.3810020E+00  8.3885746E+00  8.2687603E+00  7.7708510E+00  6.9673946E+00  6.7266293E-01
  7.3037418E+00  8.1027289E+00  8.6007816E+00  8.7032000E+00  8.7030926E+00  2.2272250E+02  8.7123057E+00  8.7195874E+00  8.6000581E+00  8.1030029E+00  7.3038505E+00  7.1287831E-01
  7.6490128E+00  8.4436664E+00  8.9409282E+00  9.0427508E+00  9.0431092E+00  2.3167340E+02  9.0524559E+00  9.0593917E+00  8.9402000E+00  8.4439416E+00  7.6491226E+00  7.5537096E-01
  8.0031729E+00  8.7934591E+00  9.2899909E+00  9.3911587E+00  9.3920433E+00  2.4079278E+02  9.4015247E+00  9.4080555E+00  9.2892579E+00  8.7937355E+00  8.0032838E+00  8.0025459E-01
  8.3662905E+00  9.1521707E+00  9.6480375E+00  9.7484874E+00  9.7499626E+00  2.5007840E+02  9.7595798E+00  9.7656426E+00  9.6472998E+00  9.1524481E+00  8.3664024E+00  8.4764795E-01
  8.7384296E+00  9.5198604E+00  1.0015132E+01  1.0114796E+01  1.0116931E+01  2.5952788E+02  1.0126685E+01  1.0132212E+01  1.0014389E+01  9.5201389E+00  8.7385425E+00  8.9767499E-01
  9.1196502E+00  9.8965829E+00  1.0391332E+01  1.0490139E+01  1.0493006E+01  2.6913873E+02  1.0502899E+01  1.0507818E+01  1.0390585E+01  9.8968624E+00  9.1197640E+00  9.5046508E-01
  9.5100074E+00  1.0282388E+01  1.0776694E+01  1.0874565E+01  1.0878244E+01  2.7890837E+02  1.0888276E+01  1.0892511E+01  1.0775942E+01  1.0282668E+01  9.5101221E+00  1.0061533E+00
  9.9095519E+00  1.0677321E+01  1.1171267E+01  1.1268121E+01  1.1272695E+01  2.8883410E+02  1.1282867E+01  1.1286335E+01  1.1170510E+01  1.0677602E+01  9.9096674E+00  1.0648804E+00
  1.0318330E+01  1.1081422E+01  1.1575097E+01  1.1670845E+01  1.1676404E+01  2.9891315E+02  1.1686718E+01  1.1689331E+01  1.1574335E+01  1.1081704E+01  1.0318446E+01  1.1267935E+00
  1.0736383E+01  1.1494726E+01  1.1988225E+01  1.2082773E+01  1.2089411E+01  3.0914263E+02  1.2099868E+01  1.2101533E+01  1.1987457E+01  1.1495009E+01  1.0736500E+01  1.1920457E+00
  1.1163747E+01  1.1917263E+01  1.2410686E+01  1.2503936E+01  1.2511754E+01  3.1951956E+02  1.2522355E+01  1.2522973E+01  1.2409914E+01  1.1917547E+01  1.1163864E+01  1.2607971E+00
  1.1600454E+01  1.2349059E+01  1.2842513E+01  1.2934357E+01  1.2943462E+01  3.3004087E+02  1.2954209E+01  1.2953673E+01  1.2841736E+01  1.2349343E+01  1.1600572E+01  1.3332143E+00
  1.2046531E+01  1.2790133E+01  1.3283731E+01  1.3374056E+01  1.3384564E+01  3.4070340E+02  1.3395457E+01  1.3393656E+01  1.3282949E+01  1.2790418E+01  1.2046650E+01  1.4094711E+00
  1.2502001E+01  1.3240500E+01  1.3734362E+01  1.3823049E+01  1.3835079E+01  3.5150390E+02  1.3846121E+01  1.3842933E+01  1.3733575E+01  1.3240785E+01  1.2502120E+01  1.4897486E+00
  1.2966879E+01  1.3700168E+01  1.4194423E+01  1.4281343E+01  1.4295025E+01  3.6243905E+02  1.4306216E+01  1.4301516E+01  1.4193631E+01  1.3700454E+01  1.2966999E+01  1.5742358E+00
  1.3441179E+01  1.4169143E+01  1.4663925E+01  1.4748943E+01  1.4764414E+01  3.7350543E+02  1.4775755E+01  1.4769408E+01  1.4663128E+01  1.4169429E+01  1.3441299E+01  1.6631294E+00
  6.5874591E-01  1.5072069E+00  2.0209515E+00  2.1282928E+00  2.1245745E+00  3.9129504E+01  2.1312424E+00  2.1398929E+00  2.0202391E+00  1.5074077E+00  6.5877828E-01  1.2668977E-01
  7.7942605E-01  1.6235677E+00  2.1357352E+00  2.2431401E+00  2.2392027E+00  4.2403900E+01  2.2459971E+00  2.2549729E+00  2.1350211E+00  1.6237740E+00  7.7946368E-01  1.3325894E-01
  9.0485027E-01  1.7447163E+00  2.2553199E+00  2.3627842E+00  2.3586344E+00  4.5829236E+01  2.3655558E+00  2.3748511E+00  2.2546040E+00  1.7449279E+00  9.0489291E-01  1.4028410E-01
  1.0351338E+00  1.8707657E+00  2.3798189E+00  2.4873378E+00  2.4829827E+00  4.9406259E+01  2.4900316E+00  2.4996401E+00  2.3791009E+00  1.8709824E+00  1.0351812E+00  1.4779155E-01
  1.1703905E+00  2.0018278E+00  2.5093439E+00  2.6169121E+00  2.6123592E+00  5.3135592E+01  2.6195363E+00  2.6294512E+00  2.5086236E+00  2.0020492E+00  1.1704424E+00  1.5580894E-01
  1.3107325E+00  2.1380127E+00  2.6440053E+00  2.7516167E+00  2.7468744E+00  5.7017734E+01  2.7541803E+00  2.7643942E+00  2.6432826E+00  2.1382386E+00  1.3107887E+00  1.6436530E-01
  1.4562707E+00  2.2794289E+00  2.7839121E+00  2.8915601E+00  2.8866371E+00  6.1053065E+01  2.8940725E+00  2.9045775E+00  2.7831868E+00  2.2796591E+00  1.4563309E+00  1.7349116E-01
  1.6071139E+00  2.4261836E+00  2.9291716E+00  3.0368487E+00  3.0317545E+00  6.5241845E+01  3.0393200E+00  3.0501077E+00  2.9284435E+00  2.4264178E+00  1.6071780E+00  1.8321852E-01
  1.7633694E+00  2.5783818E+00  3.0798893E+00  3.1875872E+00  3.1823322E+00  6.9584215E+01  3.1900285E+00  3.2010895E+00  3.0791583E+00  2.5786199E+00  1.7634371E+00  1.9358102E-01
  1.9251424E+00  2.7361267E+00  3.2361692E+00  3.3438787E+00  3.3384738E+00  7.4080197E+01  3.3463018E+00  3.3576259E+00  3.2354350E+00  2.7363685E+00  1.9252136E+00  2.0461390E-01
  2.0925365E+00  2.8995198E+00  3.3981130E+00  3.5058241E+00  3.5002813E+00  7.8729698E+01  3.5082417E+00  3.5198180E+00  3.3973757E+00  2.8997651E+00  2.0926109E+00  2.1635415E-01
  2.2656528E+00  3.0686603E+00  3.5658208E+00  3.6735223E+00  3.6678545E+00  8.3532507E+01  3.6759482E+00  3.6877647E+00  3.5650801E+00  3.0689088E+00  2.2657304E+00  2.2884055E-01
  2.4445905E+00  3.2436452E+00  3.7393904E+00  3.8470700E+00  3.8412913E+00  8.8488302E+01  3.8495190E+00  3.8615629E+00  3.7386462E+00  3.2438968E+00  2.4446711E+00  2.4211374E-01
  2.6294466E+00  3.4245693E+00  3.9189174E+00  4.0265619E+00  4.0206871E+00  9.3596644E+01  4.0290498E+00  4.0413071E+00  3.9181697E+00  3.4248239E+00  2.6295300E+00  2.5621628E-01
  2.8203157E+00  3.6115252E+00  4.1044954E+00  4.2120900E+00  4.2061355E+00  9.8856982E+01  4.2146340E+00  4.2270895E+00  4.1037439E+00  3.6117825E+00  2.8204017E+00  2.7119278E-01
  3.0172899E+00  3.8046026E+00  4.2962152E+00  4.4037441E+00  4.3977274E+00  1.0426866E+02  4.4063626E+00  4.4189998E+00  4.2954599E+00  3.8048626E+00  3.0173785E+00  2.8708994E-01
