  0.0000000e+00  4.2962813e+00  5.0505216e+00  5.0524895e+00  5.0521390e+00  1.0333747e+01  5.0522706e+00  5.0526230e+00  5.0506501e+00  4.2962845e+00  0.0000000e+00 
  0.0000000e+00  5.1284964e+00  5.8803373e+00  5.8823268e+00  5.8819722e+00  1.6248623e+01  5.8821067e+00  5.8824635e+00  5.8804678e+00  5.1285000e+00  0.0000000e+00 
  0.0000000e+00  6.0548076e+00  6.8042816e+00  6.8062929e+00  6.8059341e+00  2.4817454e+01  6.8060717e+00  6.8064327e+00  6.8044141e+00  6.0548115e+00  0.0000000e+00 
  0.0000000e+00  7.0925215e+00  7.8396598e+00  7.8416930e+00  7.8413301e+00  3.6606294e+01  7.8414707e+00  7.8418360e+00  7.8397943e+00  7.0925259e+00  0.0000000e+00 
  0.0000000e+00  8.2225167e+00  8.9674274e+00  8.9694818e+00  8.9691148e+00  5.1460201e+01  8.9692583e+00  8.9696279e+00  8.9675638e+00  8.2225214e+00  0.0000000e+00 
  0.0000000e+00  5.4845798e-01  1.2985414e+00  1.3005072e+00  1.3001572e+00  4.5815244e+00  1.3002802e+00  1.3006313e+00  1.2986660e+00  5.4845798e-01  0.0000000e+00 
  0.0000000e+00  8.8945912e-01  1.6369356e+00  1.6389244e+00  1.6385700e+00  3.9698452e+00  1.6386964e+00  1.6390520e+00  1.6370626e+00  8.8945971e-01  0.0000000e+00 
  0.0000000e+00  1.2795307e+00  2.0244483e+00  2.0264601e+00  2.0261013e+00  3.4929992e+00  2.0262310e+00  2.0265912e+00  2.0245776e+00  1.2795319e+00  0.0000000e+00 
  0.0000000e+00  1.7224752e+00  2.4648789e+00  2.4669139e+00  2.4665508e+00  3.3503527e+00  2.4666839e+00  2.4670486e+00  2.4650106e+00  1.7224768e+00  0.0000000e+00 
  0.0000000e+00  2.2226221e+00  2.9625547e+00  2.9646128e+00  2.9642453e+00  3.7839734e+00  2.9643816e+00  2.9647509e+00  2.9626886e+00  2.2226243e+00  0.0000000e+00 
  0.0000000e+00  2.7856728e+00  3.5231745e+00  3.5252558e+00  3.5248838e+00  5.0796476e+00  3.5250235e+00  3.5253974e+00  3.5233107e+00  2.7856755e+00  0.0000000e+00 
  0.0000000e+00  3.4170302e+00  4.1521389e+00  4.1542434e+00  4.1538670e+00  7.5770576e+00  4.1540101e+00  4.1543886e+00  4.1522772e+00  3.4170334e+00  0.0000000e+00 
  0.0000000e+00  4.1237670e+00  4.8565183e+00  4.8586462e+00  4.8582654e+00  1.1665503e+01  4.8584118e+00  4.8587949e+00  4.8566589e+00  4.1237706e+00  0.0000000e+00 
  0.0000000e+00  4.9171738e+00  5.6476015e+00  5.6497527e+00  5.6493674e+00  1.7762227e+01  5.6495172e+00  5.6499049e+00  5.6477442e+00  4.9171778e+00  0.0000000e+00 
  0.0000000e+00  5.8001935e+00  6.5283293e+00  6.5305040e+00  6.5301144e+00  2.6463464e+01  6.5302674e+00  6.5306598e+00  6.5284743e+00  5.8001980e+00  0.0000000e+00 
  0.0000000e+00  6.7883681e+00  7.5142420e+00  7.5164403e+00  7.5160462e+00  3.8278926e+01  7.5162026e+00  7.5165997e+00  7.5143891e+00  6.7883729e+00  0.0000000e+00 
  0.0000000e+00  7.8615346e+00  8.5852514e+00  8.5874726e+00  8.5870741e+00  5.2986881e+01  8.5872338e+00  8.5876355e+00  8.5854006e+00  7.8615398e+00  0.0000000e+00 
  0.0000000e+00  5.3212810e-01  1.2608617e+00  1.2629876e+00  1.2626074e+00  4.5360918e+00  1.2627437e+00  1.2631255e+00  1.2609978e+00  5.3212810e-01  0.0000000e+00 
  0.0000000e+00  8.6088092e-01  1.5870898e+00  1.5892405e+00  1.5888556e+00  4.0313861e+00  1.5889956e+00  1.5893824e+00  1.5872284e+00  8.6088158e-01  0.0000000e+00 
  0.0000000e+00  1.2360408e+00  1.9597713e+00  1.9619468e+00  1.9615572e+00  3.6977574e+00  1.9617010e+00  1.9620926e+00  1.9599125e+00  1.2360421e+00  0.0000000e+00 
  0.0000000e+00  1.6611923e+00  2.3824884e+00  2.3846889e+00  2.3842945e+00  3.7303787e+00  2.3844421e+00  2.3848387e+00  2.3826320e+00  1.6611942e+00  0.0000000e+00 
  0.0000000e+00  2.1404406e+00  2.8593435e+00  2.8615689e+00  2.8611698e+00  4.3647021e+00  2.8613211e+00  2.8617227e+00  2.8594897e+00  2.1404430e+00  0.0000000e+00 
  0.0000000e+00  2.6791222e+00  3.3956710e+00  3.3979215e+00  3.3975176e+00  5.8742548e+00  3.3976726e+00  3.3980792e+00  3.3958196e+00  2.6791253e+00  0.0000000e+00 
  0.0000000e+00  3.2824289e+00  3.9966601e+00  3.9989357e+00  3.9985270e+00  8.5871288e+00  3.9986858e+00  3.9990974e+00  3.9968112e+00  3.2824324e+00  0.0000000e+00 
  0.0000000e+00  3.9570493e+00  4.6689977e+00  4.6712984e+00  4.6708850e+00  1.2874198e+01  4.6710475e+00  4.6714641e+00  4.6691511e+00  3.9570534e+00  0.0000000e+00 
  0.0000000e+00  4.7132093e+00  5.4229075e+00  5.4252334e+00  5.4248152e+00  1.9118643e+01  5.4249815e+00  5.4254030e+00  5.4230633e+00  4.7132138e+00  0.0000000e+00 
  0.0000000e+00  5.5546271e+00  6.2621058e+00  6.2644571e+00  6.2640341e+00  2.7910656e+01  6.2642042e+00  6.2646308e+00  6.2622640e+00  5.5546321e+00  0.0000000e+00 
  0.0000000e+00  6.4952446e+00  7.2005330e+00  7.2029097e+00  7.2024818e+00  3.9709302e+01  7.2026558e+00  7.2030874e+00  7.2006935e+00  6.4952501e+00  0.0000000e+00 
  0.0000000e+00  7.5141330e+00  8.2173326e+00  8.2197339e+00  8.2193013e+00  5.4238511e+01  8.2194789e+00  8.2199155e+00  8.2174953e+00  7.5141388e+00  0.0000000e+00 
  0.0000000e+00  5.1620060e-01  1.2242662e+00  1.2265650e+00  1.2261521e+00  4.4913197e+00  1.2263033e+00  1.2267184e+00  1.2244147e+00  5.1620060e-01  0.0000000e+00 
  0.0000000e+00  8.3303275e-01  1.5386530e+00  1.5409786e+00  1.5405606e+00  4.0888987e+00  1.5407161e+00  1.5411365e+00  1.5388044e+00  8.3303349e-01  0.0000000e+00 
  0.0000000e+00  1.1937265e+00  1.8969466e+00  1.8992989e+00  1.8988758e+00  3.8903785e+00  1.8990356e+00  1.8994613e+00  1.8971008e+00  1.1937280e+00  0.0000000e+00 
  0.0000000e+00  1.6016616e+00  2.3025239e+00  2.3049033e+00  2.3044750e+00  4.0862601e+00  2.3046390e+00  2.3050701e+00  2.3026809e+00  1.6016637e+00  0.0000000e+00 
  0.0000000e+00  2.0607293e+00  2.7592740e+00  2.7616802e+00  2.7612467e+00  4.9049129e+00  2.7614150e+00  2.7618514e+00  2.7594336e+00  2.0607321e+00  0.0000000e+00 
  0.0000000e+00  2.5759240e+00  3.2721888e+00  3.2746220e+00  3.2741834e+00  6.6077240e+00  3.2743559e+00  3.2747977e+00  3.2723511e+00  2.5759274e+00  0.0000000e+00 
  0.0000000e+00  3.1522272e+00  3.8462476e+00  3.8487079e+00  3.8482641e+00  9.5106302e+00  3.8484409e+00  3.8488881e+00  3.8464126e+00  3.1522312e+00  0.0000000e+00 
  0.0000000e+00  3.7959594e+00  4.4877690e+00  4.4902564e+00  4.4898074e+00  1.3966233e+01  4.4899884e+00  4.4904410e+00  4.4879366e+00  3.7959639e+00  0.0000000e+00 
  0.0000000e+00  4.5163777e+00  5.2060082e+00  5.2085227e+00  5.2080686e+00  2.0326614e+01  5.2082539e+00  5.2087119e+00  5.2061784e+00  4.5163828e+00  0.0000000e+00 
  0.0000000e+00  5.3178291e+00  6.0053103e+00  6.0078522e+00  6.0073929e+00  2.9171229e+01  6.0075824e+00  6.0080459e+00  6.0054830e+00  5.3178347e+00  0.0000000e+00 
  0.0000000e+00  6.2128063e+00  6.8981663e+00  6.9007356e+00  6.9002711e+00  4.0913628e+01  6.9004648e+00  6.9009338e+00  6.8983416e+00  6.2128124e+00  0.0000000e+00 
  0.0000000e+00  7.1798578e+00  7.8631950e+00  7.8657908e+00  7.8653212e+00  5.5234309e+01  7.8655191e+00  7.8659935e+00  7.8633727e+00  7.1798643e+00  0.0000000e+00 
  0.0000000e+00  5.0066406e-01  1.1887220e+00  1.1912076e+00  1.1907588e+00  4.4472036e+00  1.1909276e+00  1.1913785e+00  1.1888847e+00  5.0066406e-01  0.0000000e+00 
  0.0000000e+00  8.0589657e-01  1.4915861e+00  1.4941006e+00  1.4936463e+00  4.1424776e+00  1.4938199e+00  1.4942765e+00  1.4917519e+00  8.0589741e-01  0.0000000e+00 
  0.0000000e+00  1.1525594e+00  1.8359243e+00  1.8384676e+00  1.8380078e+00  4.0712106e+00  1.8381861e+00  1.8386485e+00  1.8360931e+00  1.1525611e+00  0.0000000e+00 
  0.0000000e+00  1.5438393e+00  2.2249206e+00  2.2274931e+00  2.2270277e+00  4.4188124e+00  2.2272107e+00  2.2276790e+00  2.2250924e+00  1.5438417e+00  0.0000000e+00 
  0.0000000e+00  1.9834238e+00  2.6622604e+00  2.6648619e+00  2.6643909e+00  5.4061762e+00  2.6645787e+00  2.6650528e+00  2.6624351e+00  1.9834269e+00  0.0000000e+00 
  0.0000000e+00  2.4759865e+00  3.1526150e+00  3.1552455e+00  3.1547691e+00  7.2826919e+00  3.1549616e+00  3.1554415e+00  3.1527926e+00  2.4759903e+00  0.0000000e+00 
  0.0000000e+00  3.0263003e+00  3.7007553e+00  3.7034149e+00  3.7029329e+00  1.0351703e+01  3.7031301e+00  3.7036159e+00  3.7009356e+00  3.0263048e+00  0.0000000e+00 
  0.0000000e+00  3.6403325e+00  4.3126463e+00  4.3153352e+00  4.3148477e+00  1.4947762e+01  4.3150496e+00  4.3155413e+00  4.3128295e+00  3.6403376e+00  0.0000000e+00 
  0.0000000e+00  4.3264602e+00  4.9966636e+00  4.9993818e+00  4.9988886e+00  2.1394529e+01  4.9990953e+00  4.9995929e+00  4.9968495e+00  4.3264659e+00  0.0000000e+00 
  0.0000000e+00  5.0895278e+00  5.7576497e+00  5.7603974e+00  5.7598986e+00  3.0256825e+01  5.7601101e+00  5.7606136e+00  5.7578383e+00  5.0895341e+00  0.0000000e+00 
  0.0000000e+00  5.9407176e+00  6.6067853e+00  6.6095625e+00  6.6090581e+00  4.1907315e+01  6.6092744e+00  6.6097838e+00  6.6069767e+00  5.9407244e+00  0.0000000e+00 
  0.0000000e+00  6.8582688e+00  7.5223775e+00  7.5251834e+00  7.5246736e+00  5.5992563e+01  7.5248945e+00  7.5254097e+00  7.5225715e+00  6.8582762e+00  0.0000000e+00 
  0.0000000e+00  4.8550919e-01  1.1541976e+00  1.1568853e+00  1.1563977e+00  4.4037423e+00  1.1565854e+00  1.1570755e+00  1.1543751e+00  4.8550919e-01  0.0000000e+00 
  0.0000000e+00  7.7945650e-01  1.4458509e+00  1.4485697e+00  1.4480762e+00  4.1922175e+00  1.4482693e+00  1.4487657e+00  1.4460317e+00  7.7945744e-01  0.0000000e+00 
  0.0000000e+00  1.1125131e+00  1.7766559e+00  1.7794058e+00  1.7789063e+00  4.2405959e+00  1.7791048e+00  1.7796074e+00  1.7768400e+00  1.1125150e+00  0.0000000e+00 
  0.0000000e+00  1.4876840e+00  2.1496151e+00  2.1523963e+00  2.1518909e+00  4.7288311e+00  2.1520947e+00  2.1526036e+00  2.1498024e+00  1.4876867e+00  0.0000000e+00 
  0.0000000e+00  1.9084625e+00  2.5682196e+00  2.5710319e+00  2.5705206e+00  5.8700183e+00  2.5707298e+00  2.5712449e+00  2.5684100e+00  1.9084660e+00  0.0000000e+00 
  0.0000000e+00  2.3792215e+00  3.0368400e+00  3.0396837e+00  3.0391664e+00  7.9017120e+00  3.0393809e+00  3.0399024e+00  3.0370335e+00  2.3792258e+00  0.0000000e+00 
  0.0000000e+00  2.9045276e+00  3.5600408e+00  3.5629160e+00  3.5623927e+00  1.1114345e+01  3.5626125e+00  3.5631404e+00  3.5602375e+00  2.9045326e+00  0.0000000e+00 
  0.0000000e+00  3.4900091e+00  4.1434488e+00  4.1463554e+00  4.1458261e+00  1.5824699e+01  4.1460513e+00  4.1465855e+00  4.1436484e+00  3.4900148e+00  0.0000000e+00 
  0.0000000e+00  4.1432446e+00  4.7946403e+00  4.7975785e+00  4.7970432e+00  2.2330435e+01  4.7972737e+00  4.7978144e+00  4.7948430e+00  4.1432510e+00  0.0000000e+00 
  0.0000000e+00  4.8694596e+00  5.5188393e+00  5.5218093e+00  5.5212680e+00  3.1178559e+01  5.5215039e+00  5.5220509e+00  5.5190450e+00  4.8694666e+00  0.0000000e+00 
  0.0000000e+00  5.6786528e+00  6.3260432e+00  6.3290449e+00  6.3284976e+00  4.2705004e+01  6.3287388e+00  6.3292923e+00  6.3262518e+00  5.6786605e+00  0.0000000e+00 
  0.0000000e+00  6.5489406e+00  7.1944338e+00  7.1974664e+00  7.1969132e+00  5.6530660e+01  7.1971597e+00  7.1977194e+00  7.1946452e+00  6.5489489e+00  0.0000000e+00 
  0.0000000e+00  4.7072542e-01  1.1206626e+00  1.1235681e+00  1.1230388e+00  4.3609324e+00  1.1232483e+00  1.1237807e+00  1.1208564e+00  4.7072548e-01  0.0000000e+00 
  0.0000000e+00  7.5369556e-01  1.4014108e+00  1.4043498e+00  1.4038141e+00  4.2382098e+00  1.4040297e+00  1.4045688e+00  1.4016082e+00  7.5369667e-01  0.0000000e+00 
  0.0000000e+00  1.0735605e+00  1.7190947e+00  1.7220673e+00  1.7215252e+00  4.3988671e+00  1.7217467e+00  1.7222927e+00  1.7192956e+00  1.0735626e+00  0.0000000e+00 
  0.0000000e+00  1.4331539e+00  2.0765460e+00  2.0795523e+00  2.0790038e+00  5.0170916e+00  2.0792313e+00  2.0797841e+00  2.0767504e+00  1.4331570e+00  0.0000000e+00 
  0.0000000e+00  1.8357842e+00  2.4770705e+00  2.4801105e+00  2.4795556e+00  6.2979194e+00  2.4797891e+00  2.4803487e+00  2.4772783e+00  1.8357881e+00  0.0000000e+00 
  0.0000000e+00  2.2855419e+00  2.9247569e+00  2.9278305e+00  2.9272692e+00  8.4672561e+00  2.9275086e+00  2.9280751e+00  2.9249680e+00  2.2855467e+00  0.0000000e+00 
  0.0000000e+00  2.7867903e+00  3.4239664e+00  3.4270738e+00  3.4265061e+00  1.1802406e+01  3.4267514e+00  3.4273248e+00  3.4241808e+00  2.7867959e+00  0.0000000e+00 
  0.0000000e+00  3.3448329e+00  3.9800006e+00  3.9831421e+00  3.9825679e+00  1.6602720e+01  3.9828192e+00  3.9833995e+00  3.9802183e+00  3.3448393e+00  0.0000000e+00 
  0.0000000e+00  3.9665240e+00  4.5997121e+00  4.6028876e+00  4.6023070e+00  2.3142048e+01  4.6025643e+00  4.6031514e+00  4.5999330e+00  3.9665311e+00  0.0000000e+00 
  0.0000000e+00  4.6573674e+00  5.2886031e+00  5.2918126e+00  5.2912255e+00  3.1947027e+01  5.2914888e+00  5.2920830e+00  5.2888271e+00  4.6573753e+00  0.0000000e+00 
  0.0000000e+00  5.4262942e+00  6.0556031e+00  6.0588469e+00  6.0582533e+00  4.3320604e+01  6.0585227e+00  6.0591238e+00  6.0558302e+00  5.4263028e+00  0.0000000e+00 
